pattern,unique_membership_queries,membership_queries,equivalence_queries,success
((b*)(((a*)a)*)),53,53,2
((b*)(((a*)b)*)),35,35,1
((b*)(((b*)a)*)),55,55,2
((b*)(((b*)b)*)),35,35,1
(((a(a*))*)(a*)),35,35,1
(((a(a*))*)(b*)),53,53,2
(((a(b*))*)(a*)),53,53,2
(((a(b*))*)(b*)),74,74,3
(((b(a*))*)(a*)),72,72,3
(((b(a*))*)(b*)),53,53,2
(((b(b*))*)(a*)),53,53,2
(((b(b*))*)(b*)),35,35,1
((((a*)a)*)(a*)),35,35,1
((((a*)a)*)(b*)),53,53,2
((((a*)b)*)(a*)),33,33,1
((((a*)b)*)(b*)),35,35,1
((((b*)a)*)(a*)),35,35,1
((((b*)a)*)(b*)),33,33,1
((((b*)b)*)(a*)),53,53,2
((((b*)b)*)(b*)),35,35,1
((a|a)(a(a*))),33,33,1
((a|a)(a(b*))),33,33,1
((a|a)(b(a*))),33,33,1
((a|a)(b(b*))),33,33,1
((a|a)((a*)a)),33,33,1
((a|a)((a*)b)),33,33,1
((a|a)((b*)a)),33,33,1
((a|a)((b*)b)),33,33,1
((a|b)(a(a*))),33,33,1
((a|b)(a(b*))),33,33,1
((a|b)(b(a*))),33,33,1
((a|b)(b(b*))),33,33,1
((a|b)((a*)a)),33,33,1
((a|b)((a*)b)),33,33,1
((a|b)((b*)a)),33,33,1
((a|b)((b*)b)),33,33,1
((b|a)(a(a*))),33,33,1
((b|a)(a(b*))),33,33,1
((b|a)(b(a*))),33,33,1
((b|a)(b(b*))),33,33,1
((b|a)((a*)a)),33,33,1
((b|a)((a*)b)),33,33,1
((b|a)((b*)a)),33,33,1
((b|a)((b*)b)),33,33,1
((b|b)(a(a*))),33,33,1
((b|b)(a(b*))),33,33,1
((b|b)(b(a*))),33,33,1
((b|b)(b(b*))),33,33,1
((b|b)((a*)a)),33,33,1
((b|b)((a*)b)),33,33,1
((b|b)((b*)a)),33,33,1
((b|b)((b*)b)),33,33,1
(a((a|a)(a*))),33,33,1
(a((a|a)(b*))),33,33,1
(a((a|b)(a*))),33,33,1
(a((a|b)(b*))),33,33,1
(a((b|a)(a*))),33,33,1
(a((b|a)(b*))),33,33,1
(a((b|b)(a*))),33,33,1
(a((b|b)(b*))),33,33,1
(a(a((a|a)*))),33,33,1
(a(a((a|b)*))),77,77,3
(a(a((b|a)*))),77,77,3
(a(a((b|b)*))),33,33,1
(a(b((a|a)*))),33,33,1
(a(b((a|b)*))),73,73,3
(a(b((b|a)*))),73,73,3
(a(b((b|b)*))),33,33,1
(a(((a|a)*)a)),33,33,1
(a(((a|a)*)b)),33,33,1
(a(((a|b)*)a)),78,78,3
(a(((a|b)*)b)),82,82,3
(a(((b|a)*)a)),78,78,3
(a(((b|a)*)b)),82,82,3
(a(((b|b)*)a)),33,33,1
(a(((b|b)*)b)),33,33,1
(a((a*)(a|a))),33,33,1
(a((a*)(a|b))),33,33,1
(a((a*)(b|a))),33,33,1
(a((a*)(b|b))),33,33,1
(a((b*)(a|a))),33,33,1
(a((b*)(a|b))),33,33,1
(a((b*)(b|a))),33,33,1
(a((b*)(b|b))),33,33,1
(a(a(a(a*)))),33,33,1
(a(a(a(b*)))),125,125,3
(a(a(b(a*)))),110,110,3
(a(a(b(b*)))),33,33,1
(a(a((a*)a))),33,33,1
(a(a((a*)b))),33,33,1
(a(a((b*)a))),33,33,1
(a(a((b*)b))),33,33,1
(a(b(a(a*)))),33,33,1
(a(b(a(b*)))),33,33,1
(a(b(b(a*)))),105,105,3
(a(b(b(b*)))),33,33,1
(a(b((a*)a))),33,33,1
(a(b((a*)b))),33,33,1
(a(b((b*)a))),33,33,1
(a(b((b*)b))),33,33,1
(a((a*)(aa))),33,33,1
(a((a*)(ab))),33,33,1
(a((a*)(ba))),33,33,1
(a((a*)(bb))),33,33,1
(a((b*)(aa))),33,33,1
(a((b*)(ab))),33,33,1
(a((b*)(ba))),33,33,1
(a((b*)(bb))),33,33,1
(b((a|a)(a*))),33,33,1
(b((a|a)(b*))),33,33,1
(b((a|b)(a*))),33,33,1
(b((a|b)(b*))),33,33,1
(b((b|a)(a*))),33,33,1
(b((b|a)(b*))),33,33,1
(b((b|b)(a*))),33,33,1
(b((b|b)(b*))),33,33,1
(b(a((a|a)*))),33,33,1
(b(a((a|b)*))),75,75,3
(b(a((b|a)*))),75,75,3
(b(a((b|b)*))),33,33,1
(b(b((a|a)*))),33,33,1
(b(b((a|b)*))),79,79,3
(b(b((b|a)*))),79,79,3
(b(b((b|b)*))),33,33,1
(b(((a|a)*)a)),33,33,1
(b(((a|a)*)b)),33,33,1
(b(((a|b)*)a)),81,81,3
(b(((a|b)*)b)),76,76,3
(b(((b|a)*)a)),81,81,3
(b(((b|a)*)b)),76,76,3
(b(((b|b)*)a)),33,33,1
(b(((b|b)*)b)),33,33,1
(b((a*)(a|a))),33,33,1
(b((a*)(a|b))),33,33,1
(b((a*)(b|a))),33,33,1
(b((a*)(b|b))),33,33,1
(b((b*)(a|a))),33,33,1
(b((b*)(a|b))),33,33,1
(b((b*)(b|a))),33,33,1
(b((b*)(b|b))),33,33,1
(b(a(a(a*)))),33,33,1
(b(a(a(b*)))),33,33,1
(b(a(b(a*)))),33,33,1
(b(a(b(b*)))),33,33,1
(b(a((a*)a))),33,33,1
(b(a((a*)b))),33,33,1
(b(a((b*)a))),33,33,1
(b(a((b*)b))),33,33,1
(b(b(a(a*)))),33,33,1
(b(b(a(b*)))),115,115,3
(b(b(b(a*)))),124,124,3
(b(b(b(b*)))),33,33,1
(b(b((a*)a))),33,33,1
(b(b((a*)b))),33,33,1
(b(b((b*)a))),33,33,1
(b(b((b*)b))),33,33,1
(b((a*)(aa))),33,33,1
(b((a*)(ab))),33,33,1
(b((a*)(ba))),128,128,3
(b((a*)(bb))),33,33,1
(b((b*)(aa))),109,109,3
(b((b*)(ab))),33,33,1
(b((b*)(ba))),33,33,1
(b((b*)(bb))),33,33,1
(((a|a)*)(aa)),33,33,1
(((a|a)*)(ab)),33,33,1
(((a|a)*)(ba)),33,33,1
(((a|a)*)(bb)),33,33,1
(((a|b)*)(aa)),62,62,2
(((a|b)*)(ab)),59,59,2
(((a|b)*)(ba)),55,55,2
(((a|b)*)(bb)),55,55,2
(((b|a)*)(aa)),62,62,2
(((b|a)*)(ab)),59,59,2
(((b|a)*)(ba)),55,55,2
(((b|a)*)(bb)),55,55,2
(((b|b)*)(aa)),91,91,3
(((b|b)*)(ab)),33,33,1
(((b|b)*)(ba)),33,33,1
(((b|b)*)(bb)),33,33,1
((a*)((a|a)a)),33,33,1
((a*)((a|a)b)),33,33,1
((a*)((a|b)a)),33,33,1
((a*)((a|b)b)),33,33,1
((a*)((b|a)a)),33,33,1
((a*)((b|a)b)),33,33,1
((a*)((b|b)a)),33,33,1
((a*)((b|b)b)),33,33,1
((a*)(a(a|a))),33,33,1
((a*)(a(a|b))),33,33,1
((a*)(a(b|a))),33,33,1
((a*)(a(b|b))),33,33,1
((a*)(b(a|a))),33,33,1
((a*)(b(a|b))),33,33,1
((a*)(b(b|a))),33,33,1
((a*)(b(b|b))),33,33,1
((a*)(a(aa))),33,33,1
((a*)(a(ab))),33,33,1
((a*)(a(ba))),33,33,1
((a*)(a(bb))),33,33,1
((a*)(b(aa))),133,133,3
((a*)(b(ab))),33,33,1
((a*)(b(ba))),33,33,1
((a*)(b(bb))),33,33,1
((b*)((a|a)a)),91,91,3
((b*)((a|a)b)),33,33,1
((b*)((a|b)a)),90,90,3
((b*)((a|b)b)),33,33,1
((b*)((b|a)a)),90,90,3
((b*)((b|a)b)),33,33,1
((b*)((b|b)a)),33,33,1
((b*)((b|b)b)),33,33,1
((b*)(a(a|a))),91,91,3
((b*)(a(a|b))),89,89,3
((b*)(a(b|a))),89,89,3
((b*)(a(b|b))),33,33,1
((b*)(b(a|a))),33,33,1
((b*)(b(a|b))),33,33,1
((b*)(b(b|a))),33,33,1
((b*)(b(b|b))),33,33,1
((b*)(a(aa))),33,33,1
((b*)(a(ab))),33,33,1
((b*)(a(ba))),33,33,1
((b*)(a(bb))),33,33,1
((b*)(b(aa))),109,109,3
((b*)(b(ab))),33,33,1
((b*)(b(ba))),33,33,1
((b*)(b(bb))),33,33,1
((a|(a|(a|(a*))))*),35,35,1
((a|(a|(a|(b*))))*),33,33,1
((a|(a|(b|(a*))))*),33,33,1
((a|(a|(b|(b*))))*),33,33,1
((a|(a|(aa)))*),35,35,1
((a|(a|(ab)))*),55,55,2
((a|(a|(ba)))*),53,53,2
((a|(a|(bb)))*),55,55,2
((a|(b|(a|(a*))))*),33,33,1
((a|(b|(a|(b*))))*),33,33,1
((a|(b|(b|(a*))))*),33,33,1
((a|(b|(b|(b*))))*),33,33,1
((a|(b|(aa)))*),33,33,1
((a|(b|(ab)))*),33,33,1
((a|(b|(ba)))*),33,33,1
((a|(b|(bb)))*),33,33,1
((a|((a*)(a*)))*),35,35,1
((a|((a*)(b*)))*),33,33,1
((a|((b*)(a*)))*),33,33,1
((a|((b*)(b*)))*),33,33,1
((a|((aa)*))*),35,35,1
((a|((ab)*))*),55,55,2
((a|((ba)*))*),53,53,2
((a|((bb)*))*),55,55,2
((b|(a|(a|(a*))))*),33,33,1
((b|(a|(a|(b*))))*),33,33,1
((b|(a|(b|(a*))))*),33,33,1
((b|(a|(b|(b*))))*),33,33,1
((b|(a|(aa)))*),33,33,1
((b|(a|(ab)))*),33,33,1
((b|(a|(ba)))*),33,33,1
((b|(a|(bb)))*),33,33,1
((b|(b|(a|(a*))))*),33,33,1
((b|(b|(a|(b*))))*),33,33,1
((b|(b|(b|(a*))))*),33,33,1
((b|(b|(b|(b*))))*),35,35,1
((b|(b|(aa)))*),54,54,2
((b|(b|(ab)))*),57,57,2
((b|(b|(ba)))*),53,53,2
((b|(b|(bb)))*),35,35,1
((b|((a*)(a*)))*),33,33,1
((b|((a*)(b*)))*),33,33,1
((b|((b*)(a*)))*),33,33,1
((b|((b*)(b*)))*),35,35,1
((b|((aa)*))*),54,54,2
((b|((ab)*))*),57,57,2
((b|((ba)*))*),53,53,2
((b|((bb)*))*),35,35,1
(((a(a*))|(a*))*),35,35,1
(((a(a*))|(b*))*),33,33,1
(((a(b*))|(a*))*),53,53,2
(((a(b*))|(b*))*),33,33,1
(((b(a*))|(a*))*),33,33,1
(((b(a*))|(b*))*),53,53,2
(((b(b*))|(a*))*),33,33,1
(((b(b*))|(b*))*),35,35,1
((((a*)a)|(a*))*),35,35,1
((((a*)a)|(b*))*),33,33,1
((((a*)b)|(a*))*),33,33,1
((((a*)b)|(b*))*),35,35,1
((((b*)a)|(a*))*),35,35,1
((((b*)a)|(b*))*),33,33,1
((((b*)b)|(a*))*),33,33,1
((((b*)b)|(b*))*),35,35,1
((((a|(a|a))*)|(a*))*),35,35,1
((((a|(a|a))*)|(b*))*),33,33,1
((((a|(a|b))*)|(a*))*),33,33,1
((((a|(a|b))*)|(b*))*),33,33,1
((((a|(b|a))*)|(a*))*),33,33,1
((((a|(b|a))*)|(b*))*),33,33,1
((((a|(b|b))*)|(a*))*),33,33,1
((((a|(b|b))*)|(b*))*),33,33,1
((((b|(a|a))*)|(a*))*),33,33,1
((((b|(a|a))*)|(b*))*),33,33,1
((((b|(a|b))*)|(a*))*),33,33,1
((((b|(a|b))*)|(b*))*),33,33,1
((((b|(b|a))*)|(a*))*),33,33,1
((((b|(b|a))*)|(b*))*),33,33,1
((((b|(b|b))*)|(a*))*),33,33,1
((((b|(b|b))*)|(b*))*),35,35,1
(((((a*)|(a*))*)|(a*))*),35,35,1
(((((a*)|(a*))*)|(b*))*),33,33,1
(((((a*)|(b*))*)|(a*))*),33,33,1
(((((a*)|(b*))*)|(b*))*),33,33,1
(((((b*)|(a*))*)|(a*))*),33,33,1
(((((b*)|(a*))*)|(b*))*),33,33,1
(((((b*)|(b*))*)|(a*))*),33,33,1
(((((b*)|(b*))*)|(b*))*),35,35,1
(((a*)|((a|(a|a))*))*),35,35,1
(((a*)|((a|(a|b))*))*),33,33,1
(((a*)|((a|(b|a))*))*),33,33,1
(((a*)|((a|(b|b))*))*),33,33,1
(((a*)|((b|(a|a))*))*),33,33,1
(((a*)|((b|(a|b))*))*),33,33,1
(((a*)|((b|(b|a))*))*),33,33,1
(((a*)|((b|(b|b))*))*),33,33,1
(((a*)|(((a*)|(a*))*))*),35,35,1
(((a*)|(((a*)|(b*))*))*),33,33,1
(((a*)|(((b*)|(a*))*))*),33,33,1
(((a*)|(((b*)|(b*))*))*),33,33,1
(((a*)|((a(a*))*))*),35,35,1
(((a*)|((a(b*))*))*),53,53,2
(((a*)|((b(a*))*))*),33,33,1
(((a*)|((b(b*))*))*),33,33,1
(((a*)|(((a*)a)*))*),35,35,1
(((a*)|(((a*)b)*))*),33,33,1
(((a*)|(((b*)a)*))*),35,35,1
(((a*)|(((b*)b)*))*),33,33,1
(((b*)|((a|(a|a))*))*),33,33,1
(((b*)|((a|(a|b))*))*),33,33,1
(((b*)|((a|(b|a))*))*),33,33,1
(((b*)|((a|(b|b))*))*),33,33,1
(((b*)|((b|(a|a))*))*),33,33,1
(((b*)|((b|(a|b))*))*),33,33,1
(((b*)|((b|(b|a))*))*),33,33,1
(((b*)|((b|(b|b))*))*),35,35,1
(((b*)|(((a*)|(a*))*))*),33,33,1
(((b*)|(((a*)|(b*))*))*),33,33,1
(((b*)|(((b*)|(a*))*))*),33,33,1
(((b*)|(((b*)|(b*))*))*),35,35,1
(((b*)|((a(a*))*))*),33,33,1
(((b*)|((a(b*))*))*),33,33,1
(((b*)|((b(a*))*))*),53,53,2
(((b*)|((b(b*))*))*),35,35,1
(((b*)|(((a*)a)*))*),33,33,1
(((b*)|(((a*)b)*))*),35,35,1
(((b*)|(((b*)a)*))*),33,33,1
(((b*)|(((b*)b)*))*),35,35,1
((((a(a*))*)|(a*))*),35,35,1
((((a(a*))*)|(b*))*),33,33,1
((((a(b*))*)|(a*))*),53,53,2
((((a(b*))*)|(b*))*),33,33,1
((((b(a*))*)|(a*))*),33,33,1
((((b(a*))*)|(b*))*),53,53,2
((((b(b*))*)|(a*))*),33,33,1
((((b(b*))*)|(b*))*),35,35,1
(((((a*)a)*)|(a*))*),35,35,1
(((((a*)a)*)|(b*))*),33,33,1
(((((a*)b)*)|(a*))*),33,33,1
(((((a*)b)*)|(b*))*),35,35,1
(((((b*)a)*)|(a*))*),35,35,1
(((((b*)a)*)|(b*))*),33,33,1
(((((b*)b)*)|(a*))*),33,33,1
(((((b*)b)*)|(b*))*),35,35,1
(((a|a)(a|a))*),35,35,1
(((a|a)(a|b))*),35,35,1
(((a|a)(b|a))*),35,35,1
(((a|a)(b|b))*),35,35,1
(((a|b)(a|a))*),54,54,2
(((a|b)(a|b))*),35,35,1
(((a|b)(b|a))*),35,35,1
(((a|b)(b|b))*),58,58,2
(((a|(a|a))(a*))*),35,35,1
(((a|(a|a))(b*))*),53,53,2
(((a|(a|b))(a*))*),33,33,1
(((a|(a|b))(b*))*),33,33,1
(((a|(b|a))(a*))*),33,33,1
(((a|(b|a))(b*))*),33,33,1
(((a|(b|b))(a*))*),33,33,1
(((a|(b|b))(b*))*),33,33,1
(((a|(a*))a)*),35,35,1
(((a|(a*))b)*),35,35,1
(((a|(b*))a)*),35,35,1
(((a|(b*))b)*),57,57,2
(((b|a)(a|a))*),54,54,2
(((b|a)(a|b))*),35,35,1
(((b|a)(b|a))*),35,35,1
(((b|a)(b|b))*),58,58,2
(((b|(a|a))(a*))*),33,33,1
(((b|(a|a))(b*))*),33,33,1
(((b|(a|b))(a*))*),33,33,1
(((b|(a|b))(b*))*),33,33,1
(((b|(b|a))(a*))*),33,33,1
(((b|(b|a))(b*))*),33,33,1
(((b|(b|b))(a*))*),53,53,2
(((b|(b|b))(b*))*),35,35,1
(((b|(a*))a)*),53,53,2
(((b|(a*))b)*),35,35,1
(((b|(b*))a)*),35,35,1
(((b|(b*))b)*),35,35,1
((((a*)|(a*))(a*))*),35,35,1
((((a*)|(a*))(b*))*),33,33,1
((((a*)|(b*))(a*))*),33,33,1
((((a*)|(b*))(b*))*),33,33,1
((((b*)|(a*))(a*))*),33,33,1
((((b*)|(a*))(b*))*),33,33,1
((((b*)|(b*))(a*))*),33,33,1
((((b*)|(b*))(b*))*),35,35,1
((a(a|(a*)))*),35,35,1
((a(a|(b*)))*),53,53,2
((a(b|(a*)))*),55,55,2
((a(b|(b*)))*),53,53,2
((a((a|(a|a))*))*),35,35,1
((a((a|(a|b))*))*),53,53,2
((a((a|(b|a))*))*),53,53,2
((a((a|(b|b))*))*),53,53,2
((a((b|(a|a))*))*),53,53,2
((a((b|(a|b))*))*),53,53,2
((a((b|(b|a))*))*),53,53,2
((a((b|(b|b))*))*),53,53,2
((a((a(a*))*))*),35,35,1
((a((a(b*))*))*),66,66,2
((a((b(a*))*))*),53,53,2
((a((b(b*))*))*),53,53,2
((a(((a*)a)*))*),35,35,1
((a(((a*)b)*))*),53,53,2
((a(((b*)a)*))*),64,64,2
((a(((b*)b)*))*),53,53,2
((b(a|(a*)))*),53,53,2
((b(a|(b*)))*),53,53,2
((b(b|(a*)))*),53,53,2
((b(b|(b*)))*),35,35,1
((b((a|(a|a))*))*),53,53,2
((b((a|(a|b))*))*),53,53,2
((b((a|(b|a))*))*),53,53,2
((b((a|(b|b))*))*),53,53,2
((b((b|(a|a))*))*),53,53,2
((b((b|(a|b))*))*),53,53,2
((b((b|(b|a))*))*),53,53,2
((b((b|(b|b))*))*),35,35,1
((b((a(a*))*))*),53,53,2
((b((a(b*))*))*),53,53,2
((b((b(a*))*))*),68,68,2
((b((b(b*))*))*),35,35,1
((b(((a*)a)*))*),53,53,2
((b(((a*)b)*))*),64,64,2
((b(((b*)a)*))*),53,53,2
((b(((b*)b)*))*),35,35,1
((((a|(a|a))*)a)*),35,35,1
((((a|(a|a))*)b)*),35,35,1
((((a|(a|b))*)a)*),35,35,1
((((a|(a|b))*)b)*),35,35,1
((((a|(b|a))*)a)*),35,35,1
((((a|(b|a))*)b)*),35,35,1
((((a|(b|b))*)a)*),35,35,1
((((a|(b|b))*)b)*),35,35,1
((((b|(a|a))*)a)*),35,35,1
((((b|(a|a))*)b)*),35,35,1
((((b|(a|b))*)a)*),35,35,1
((((b|(a|b))*)b)*),35,35,1
((((b|(b|a))*)a)*),35,35,1
((((b|(b|a))*)b)*),35,35,1
((((b|(b|b))*)a)*),35,35,1
((((b|(b|b))*)b)*),35,35,1
(((a*)(a|(a|a)))*),35,35,1
(((a*)(a|(a|b)))*),33,33,1
(((a*)(a|(b|a)))*),33,33,1
(((a*)(a|(b|b)))*),33,33,1
(((a*)(b|(a|a)))*),33,33,1
(((a*)(b|(a|b)))*),33,33,1
(((a*)(b|(b|a)))*),33,33,1
(((a*)(b|(b|b)))*),35,35,1
(((a*)((a*)|(a*)))*),35,35,1
(((a*)((a*)|(b*)))*),33,33,1
(((a*)((b*)|(a*)))*),33,33,1
(((a*)((b*)|(b*)))*),33,33,1
(((a*)((aa)*))*),35,35,1
(((a*)((ab)*))*),55,55,2
(((a*)((ba)*))*),53,53,2
(((a*)((bb)*))*),55,55,2
(((b*)(a|(a|a)))*),35,35,1
(((b*)(a|(a|b)))*),33,33,1
(((b*)(a|(b|a)))*),33,33,1
(((b*)(a|(b|b)))*),33,33,1
(((b*)(b|(a|a)))*),33,33,1
(((b*)(b|(a|b)))*),33,33,1
(((b*)(b|(b|a)))*),33,33,1
(((b*)(b|(b|b)))*),35,35,1
(((b*)((a*)|(a*)))*),33,33,1
(((b*)((a*)|(b*)))*),33,33,1
(((b*)((b*)|(a*)))*),33,33,1
(((b*)((b*)|(b*)))*),35,35,1
(((b*)((aa)*))*),54,54,2
(((b*)((ab)*))*),57,57,2
(((b*)((ba)*))*),53,53,2
(((b*)((bb)*))*),35,35,1
((((aa)*)(a*))*),35,35,1
((((aa)*)(b*))*),54,54,2
((((ab)*)(a*))*),55,55,2
((((ab)*)(b*))*),57,57,2
((((a(a*))*)a)*),35,35,1
((((a(a*))*)b)*),35,35,1
((((a(b*))*)a)*),64,64,2
((((a(b*))*)b)*),35,35,1
((((ba)*)(a*))*),53,53,2
((((ba)*)(b*))*),53,53,2
((((bb)*)(a*))*),55,55,2
((((bb)*)(b*))*),35,35,1
((((b(a*))*)a)*),35,35,1
((((b(a*))*)b)*),64,64,2
((((b(b*))*)a)*),35,35,1
((((b(b*))*)b)*),35,35,1
(((((a*)a)*)a)*),35,35,1
(((((a*)a)*)b)*),35,35,1
(((((a*)b)*)a)*),35,35,1
(((((a*)b)*)b)*),54,54,2
(((((b*)a)*)a)*),61,61,2
(((((b*)a)*)b)*),35,35,1
(((((b*)b)*)a)*),35,35,1
(((((b*)b)*)b)*),35,35,1
(((a*)((a*)(a*)))*),35,35,1
(((a*)((a*)(b*)))*),33,33,1
(((a*)((b*)(a*)))*),33,33,1
(((a*)((b*)(b*)))*),33,33,1
(((b*)((a*)(a*)))*),33,33,1
(((b*)((a*)(b*)))*),33,33,1
(((b*)((b*)(a*)))*),33,33,1
(((b*)((b*)(b*)))*),35,35,1
(a|(a|(a|(a|(a*))))),35,35,1
(a|(a|(a|(a|(b*))))),53,53,2
(a|(a|(a|(b|(a*))))),52,52,2
(a|(a|(a|(b|(b*))))),53,53,2
(a|(a|(a|(aa)))),54,54,2
(a|(a|(a|(ab)))),54,54,2
(a|(a|(a|(ba)))),64,64,2
(a|(a|(a|(bb)))),79,79,3
(a|(a|(b|(a|(a*))))),52,52,2
(a|(a|(b|(a|(b*))))),53,53,2
(a|(a|(b|(b|(a*))))),52,52,2
(a|(a|(b|(b|(b*))))),53,53,2
(a|(a|(b|(aa)))),55,55,2
(a|(a|(b|(ab)))),55,55,2
(a|(a|(b|(ba)))),53,53,2
(a|(a|(b|(bb)))),54,54,2
(a|(a|((a*)(a*)))),35,35,1
(a|(a|((a*)(b*)))),53,53,2
(a|(a|((b*)(a*)))),53,53,2
(a|(a|((b*)(b*)))),53,53,2
(a|(a|((aa)*))),35,35,1
(a|(a|((ab)*))),35,35,1
(a|(a|((ba)*))),73,73,3
(a|(a|((bb)*))),75,75,3
(a|(b|(a|(a|(a*))))),52,52,2
(a|(b|(a|(a|(b*))))),53,53,2
(a|(b|(a|(b|(a*))))),52,52,2
(a|(b|(a|(b|(b*))))),53,53,2
(a|(b|(a|(aa)))),55,55,2
(a|(b|(a|(ab)))),55,55,2
(a|(b|(a|(ba)))),53,53,2
(a|(b|(a|(bb)))),54,54,2
(a|(b|(b|(a|(a*))))),52,52,2
(a|(b|(b|(a|(b*))))),53,53,2
(a|(b|(b|(b|(a*))))),52,52,2
(a|(b|(b|(b|(b*))))),53,53,2
(a|(b|(b|(aa)))),55,55,2
(a|(b|(b|(ab)))),55,55,2
(a|(b|(b|(ba)))),53,53,2
(a|(b|(b|(bb)))),54,54,2
(a|(b|((a*)(a*)))),52,52,2
(a|(b|((a*)(b*)))),53,53,2
(a|(b|((b*)(a*)))),53,53,2
(a|(b|((b*)(b*)))),53,53,2
(a|(b|((aa)*))),52,52,2
(a|(b|((ab)*))),52,52,2
(a|(b|((ba)*))),53,53,2
(a|(b|((bb)*))),53,53,2
(a|((a|a)(a*))),54,54,2
(a|((a|a)(b*))),54,54,2
(a|((a|b)(a*))),53,53,2
(a|((a|b)(b*))),54,54,2
(a|((b|a)(a*))),53,53,2
(a|((b|a)(b*))),54,54,2
(a|((b|b)(a*))),53,53,2
(a|((b|b)(b*))),54,54,2
(a|(a((a|a)*))),54,54,2
(a|(a((a|b)*))),53,53,2
(a|(a((b|a)*))),53,53,2
(a|(a((b|b)*))),54,54,2
(a|(b((a|a)*))),53,53,2
(a|(b((a|b)*))),73,73,3
(a|(b((b|a)*))),73,73,3
(a|(b((b|b)*))),54,54,2
(a|(((a|a)*)a)),54,54,2
(a|(((a|a)*)b)),55,55,2
(a|(((a|b)*)a)),35,35,1
(a|(((a|b)*)b)),60,60,2
(a|(((b|a)*)a)),35,35,1
(a|(((b|a)*)b)),60,60,2
(a|(((b|b)*)a)),55,55,2
(a|(((b|b)*)b)),54,54,2
(a|((a*)(a|a))),54,54,2
(a|((a*)(a|b))),55,55,2
(a|((a*)(b|a))),55,55,2
(a|((a*)(b|b))),55,55,2
(a|((b*)(a|a))),55,55,2
(a|((b*)(a|b))),72,72,3
(a|((b*)(b|a))),72,72,3
(a|((b*)(b|b))),54,54,2
(a|(a(a(a*)))),54,54,2
(a|(a(a(b*)))),54,54,2
(a|(a(b(a*)))),54,54,2
(a|(a(b(b*)))),54,54,2
(a|(a((a*)a))),54,54,2
(a|(a((a*)b))),54,54,2
(a|(a((b*)a))),123,123,4
(a|(a((b*)b))),54,54,2
(a|(b(a(a*)))),64,64,2
(a|(b(a(b*)))),64,64,2
(a|(b(b(a*)))),79,79,3
(a|(b(b(b*)))),79,79,3
(a|(b((a*)a))),64,64,2
(a|(b((a*)b))),78,78,3
(a|(b((b*)a))),55,55,2
(a|(b((b*)b))),79,79,3
(a|((a*)(aa))),54,54,2
(a|((a*)(ab))),54,54,2
(a|((a*)(ba))),116,116,3
(a|((a*)(bb))),79,79,3
(a|((b*)(aa))),168,168,5
(a|((b*)(ab))),54,54,2
(a|((b*)(ba))),55,55,2
(a|((b*)(bb))),79,79,3
(a|((aa)|(a*))),35,35,1
(a|((aa)|(b*))),92,92,3
(a|((ab)|(a*))),35,35,1
(a|((ab)|(b*))),53,53,2
(a|((ba)|(a*))),73,73,3
(a|((ba)|(b*))),64,64,2
(a|((bb)|(a*))),75,75,3
(a|((bb)|(b*))),53,53,2
(a|((a|(a*))*)),35,35,1
(a|((a|(b*))*)),33,33,1
(a|((b|(a*))*)),33,33,1
(a|((b|(b*))*)),53,53,2
(a|(((a*)(a*))*)),35,35,1
(a|(((a*)(b*))*)),33,33,1
(a|(((b*)(a*))*)),33,33,1
(a|(((b*)(b*))*)),53,53,2
(a|((a|a)*)|(a*)),35,35,1
(a|((a|a)*)|(b*)),93,93,3
(a|((a|b)*)|(a*)),33,33,1
(a|((a|b)*)|(b*)),33,33,1
(a|((b|a)*)|(a*)),33,33,1
(a|((b|a)*)|(b*)),33,33,1
(a|((b|b)*)|(a*)),93,93,3
(a|((b|b)*)|(b*)),53,53,2
(a|(a*)|((a|a)*)),35,35,1
(a|(a*)|((a|b)*)),33,33,1
(a|(a*)|((b|a)*)),33,33,1
(a|(a*)|((b|b)*)),93,93,3
(a|(a*)|(a*)|(a*)),35,35,1
(a|(a*)|(a*)|(b*)),93,93,3
(a|(a*)|(b*)|(a*)),93,93,3
(a|(a*)|(b*)|(b*)),93,93,3
(a|(b*)|((a|a)*)),93,93,3
(a|(b*)|((a|b)*)),33,33,1
(a|(b*)|((b|a)*)),33,33,1
(a|(b*)|((b|b)*)),53,53,2
(a|(b*)|(a*)|(a*)),93,93,3
(a|(b*)|(a*)|(b*)),93,93,3
(a|(b*)|(b*)|(a*)),93,93,3
(a|(b*)|(b*)|(b*)),53,53,2
(b|(a|(a|(a|(a*))))),52,52,2
(b|(a|(a|(a|(b*))))),53,53,2
(b|(a|(a|(b|(a*))))),52,52,2
(b|(a|(a|(b|(b*))))),53,53,2
(b|(a|(a|(aa)))),55,55,2
(b|(a|(a|(ab)))),55,55,2
(b|(a|(a|(ba)))),53,53,2
(b|(a|(a|(bb)))),54,54,2
(b|(a|(b|(a|(a*))))),52,52,2
(b|(a|(b|(a|(b*))))),53,53,2
(b|(a|(b|(b|(a*))))),52,52,2
(b|(a|(b|(b|(b*))))),53,53,2
(b|(a|(b|(aa)))),55,55,2
(b|(a|(b|(ab)))),55,55,2
(b|(a|(b|(ba)))),53,53,2
(b|(a|(b|(bb)))),54,54,2
(b|(a|((a*)(a*)))),52,52,2
